id,job_name,address,salary_range,company_name,industry,company_size,company_type,job_code,job_detail,update_date,company_detail,job_url
6419,商务专员,大连-金州区,3000-4000元,大连美富斯科技有限公司,工业自动化,20-99人,未融资,CCL1500356630J40891040304,岗位内容： 1. 协助上级完成商务部门的各项工作，包括客户开发与维护、商务洽谈等。 2. 负责客户信息的整理和归纳，以便更好地把握客户需求。 3. 协调外部资源，保证项目顺利进行并按时完成。 4. 收集和分析市场信息，提供有价值的市场调研报告。 任职要求： 1. 具备较好的表述和沟通能力，能够快速适应快节奏的工作环境； 2. 具备良好的客户服务意识，善于倾听客户需求并积极解决问题； 3. 具备独立思考和问题解决能力； 4. 具备良好的团队意识，能够积极配合其他部门的工作。,7月18日,,"https://www.zhaopin.com/jobdetail/CCL1500356630J40891040304.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6420,日语翻译,北京-东城区,4000-5000元,外交部机关及驻外机构服务中心(外交部机关及驻外机构服务局),政府/公共事业,1000-9999人,,CCL1210595870J40778245003,--------------------岗位职责---------------------- 1.驻外期间负责项目日文文本翻译及协助经理完成对外沟通联系、日 常采购工作； 2.外派前在国内文职类工作，负责外派人员手续办理及项目管理； 3.完成领导交办的其他工作。 -------------------岗位要求---------------------- 1.政治可靠，诚实守信，吃苦耐劳，有责任心，服从管理，有团队协作精神；  2.五官端正、无纹身，身体健康，无重大疾病，无传染病及遗传病史； 3.无违法违纪行为记录，符合政审相关要求； 4.大学本科及以上学历，需持有日语类相关专业证书； 5.年龄22-40周岁； 6.具有良好的日语沟通和书写能力，能够接受2-3年国外常驻工作； 7.无因私在境外工作或生活经历。 -----------------------薪酬待遇-------------- 1.国内：5200元/月起（含岗位工资、级职工资、绩效奖金、餐补等）。享受带薪年休假、工会福利、年度职工体检、内部培训等，单位依法缴纳五险一金、为外省市及远郊区县员工提供集体宿舍。 2.国外：20.76万元/年起（税前），政治过硬、工作表现良好、身体健康。 --------------特别管理约定------------ 1.能够遵守公司相关外事纪律和保密要求; 2.能够根据单位工作安排，灵活调整工作休息时间，调休时间按照劳动法有关规定执行; 3.能够接受派往国外常驻或出差;在境外工作期间，服从单位安排（含调馆、调回），工资根据岗位调整做相应调整。,7月28日,外交部机关及驻外机构服务中心（局）成立于1994年，系外交部内设机构，具有事业单位法人资格，主要职能是为部机关及驻外使领馆（团、处）提供全方位保障服务。服务中心（局）现有员工近3700余人，内设17个处级机构，在境内外拥有21个经济实体。服务中心（局）管理法国、俄罗斯、日本等8家驻外接待处，美国、新西兰、奥地利等74家使领馆物业部，开设了90家海外中国签证申请中心、8家海外工程部和2家境外企业，共182家境外单位。服务中心（局）业务涵盖国际会议及公务团组接待、公务和旅游票务、签证代办、物资供应、内部培训、医疗保健、幼儿教育、物业管理、餐饮服务、防伪印刷、建筑工程、房地产建设、专利产品和软件开发及生产等全方位直面新时代大国外交一线的保障服务领域。,"https://www.zhaopin.com/jobdetail/CCL1210595870J40778245003.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6421,网络客服,石家庄-桥西区,4000-8000元,欢乐东方(石家庄)文化旅游产业发展有限公司,专用设备制造,100-299人,,CCL1478302140J40717308114,岗位内容： 1. 公司信息资源追踪；  2.为客户提供全面、周到、贴心的售前、售中、售后服务；   3. 根据客户需求及时提供产品相关信息，以最快速度解决客户问题；      【薪资待遇】 1.薪金待遇：3500底薪加提成，大概薪资4000-8000 2.五险，带薪培训，年节福利。【工作时间】八小时工作制，单休，法定节假日正常休息   ,6月19日,,"https://www.zhaopin.com/jobdetail/CCL1478302140J40717308114.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6422,网络客服,广州-海珠区,面议,中国平安,"保险,保险",10000人以上,已上市,CC000204810J40758751512,【岗位职责】  1、解决客户遇到的问题、核对原始信息 2、依托公司平台，协助社群运营，借助公司提供的各项服务权益，为客户提供服务，满足客户多元化需求，与客户建立良好的关系;  3、收集客户保障需求，并为客户初步分析、制定保障规划方案;  4、积极解答客户关于产品、服务等方面的疑问，按照监管及公司相关要求提供专业意见;  5、定期整理资源库相关数据，进行客户分层，标签梳理 【岗位要求】  1、大专及以上学历 （需拿到毕业证并且学信网可以查询学历信息）  2、有客服或者运营相关经验者优先。可接受无经验，欢迎新人小伙伴投递简历哦 ；  3、.良好的沟通表达和良好的服务意识 。  【薪资福利】  1、底薪4200+业务提奖与其它 ；综合工资6000-8000 ） 2、员工正常出勤打卡上下班底薪可以拿全 ；  3、国家家法定节假日带薪休假+4000多过节费+价值2000多的礼品；  4、入职即购买五险一金，签订劳动合同，养老、医疗、生育、工伤、失业险、公积金。并且购买社保中的长护保障，额外给员工免费购买综合福利保障。入职满一年购买六险二金。免费专属入职体检。  5、生日会、婚庆喜事都会提供额外奖励，不定时团建，下午茶，团队气氛活跃。  【工作时间】  5天8小时工作制，9：00-12：00，13：30-18：00，周末双休(固定双休)国家法定节假日休息  【工作地址】广州市海珠区新港东f出口（南丰汇）,7月20日,"中国平安致力于成为国际领先的科技型个人金融生活服务集团。2019年，中国平安深入推进""金融+科技""、""金融+生态""战略转型，持续提升数据化经营能力，整体业绩及核心金融业务持续稳健增长，科技赋能成效显著，生态赋能效果初显，综合金融用户数、客户数、客均合同、客均利润均有明显增长。公司实现营业收入同比增长19.7%至11,688.67亿元。截至2019年底，公司个人客户数首次突破两亿，互联网用户量达5.16亿，全年新增客户数3,657万，其中40.7%来自集团五大生态圈的互联网用户。中国平安始终践行""金融为实体经济服务""的精神，坚持把实体经济服务作为出发点和落脚点，通过旗下的保险、银行、信托、金融科技等业务，把逾4万亿金融资源配置到经济社会发展的重点领域和薄弱环节，包括通过保险保障、提供贷款、债权股权计划、普惠金融等多种方式，全面助力实体经济发展。凭借全球领先的创新科技，中国平安将科技深度运用于金融主业中，助力降本增效、风险管控，打造优质产品和极致服务体验，提升客户口碑。与此同时，平安将领先科技广泛应用在金融、医疗及智慧城市等领域，全面支撑""金融服务、医疗健康、汽车服务、房产服务、智慧城市""五大生态圈建设。在企业社会责任方面，平安深化可持续发展理念，MSCI ESG评级连续两次调高至A级，打造AI-ESG平台赋能责任投资，截至2019年12月末，公司责任投资规模达9,544.49亿元，可持续保险金额达121.21万亿元，绿色信贷年度授信总额590.56亿元。同时，平安积极响应国家脱贫攻坚战的号召，推进""三村扶贫工程""项目，累计提供专项扶贫资金249.05亿元。面对新冠肺炎疫情，平安第一时间推出保险保障、医疗支持、对外捐赠等多重支持举措，提供的物资及现金捐赠总额超1.75亿元。2020年，中国平安品牌价值持续提升，名列美国《财富》“世界500强企业”第21位，居全球金融企业第2位，《福布斯》全球上市公司2000强第7位，BrandZ™全球品牌价值100强第38位，蝉联全球保险品牌第1位。","https://www.zhaopin.com/jobdetail/CC000204810J40758751512.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6423,电话销售,石家庄-桥西区,4000-8000元,石家庄通聘信息咨询服务有限公司,"企业服务,企业服务",20-99人,不需要融资,CCL1503908330J40933810204,1.熟练掌握公司各类产品知识，为客户提供最具针对性的在线招聘相关产品及服务； 2.通过电话 和微信建立自己的客户圈子，了解客户需求，分析并制定方案。 3.开发新客户，维护、巩固及拓展老客户；建立长期稳定的良好合作关系; 4.日常内部工作的衔接，能很好的和团队沟通协调。 5.配合财务应收账款管理员做好个人应收账款的管理，保证公司的现金流。 任职要求: 1.有互联网/HR行业产品销售经验者优先； 2.具备良好的销售意识和电话沟通技巧，普通话流利； 3.富有开拓精神和良好的团队合作意识，有很强的学习和沟通能力，良好的协调能力、应变能力和解决问题的能力； 4.积极热情、执行力强、有责任心、团队合作意识强 5.身体健康，品行端正，踏实肯干，长期稳定! 薪资待遇：底薪+提成+奖励 双休，五险，法定节假日 节日福利,7月21日,石家庄通聘信息咨询有限公司作为一家科技创新型公司，专业从事互联网产品的企业，我们的优势，知名品牌，致力于服务石家庄地区的各类企业合作，为客户提供最优质的产品和服务。公司作为“现代网络服务运”，本着客户至上的原则，每一个前进的脚步，都充分体现了对客户的尊重与关怀，致力于提供企业网络平台，助力企业发展，为广大客户提供在线应用服务业务。我将为客户提供更全面、更优质的服务。作为从事领先的互联网企业，我们是一家充满活力和创造的企业，追求卓越，创造未来是我们的理念。秉承“顾客至上，锐意进取”的经营理念，坚持“客户第一”的原则为广大客户提供优质的服务,"https://www.zhaopin.com/jobdetail/CCL1503908330J40933810204.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6424,电话销售,石家庄-裕华区,6000-12000元,河北众志汽车贸易有限公司,零售/批发,100-299人,未融资,CC175201620J40230751501,岗位职责： 1.邀约高意向客户进店，由销售接待谈判 2.完成领导安排的其他工作 35周岁以下，实习期1-3个月，实习工资3000，转正五险，单休，上班时间8点45到11点40，1点半到5点半，夏天6点，节假日9点上班。只给高意向留资客户打电话，并不是骚扰电话。转正底薪3000+提成  职位福利：五险、绩效奖金、餐补、定期体检、国企六星级经销商石家庄销售TOP1   ,7月21日,河北众志汽车贸易有限公司，成立于2006年7月，隶属于河北汽车集团，坐落于裕华区裕翔街55号裕华汽车园4号-11，负责上海汽车荣威、MG品牌系列产品的销售及售后服务业务。在拥有国企背景下的河北众志，以“激情、责任、包容、创新”作为企业文化。积极倡导并打造“专注服务、诚信可靠”的经营理念，以追求用户购车，修车满意为基础，不断地改善和进步。,"https://www.zhaopin.com/jobdetail/CC175201620J40230751501.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6425,项目经理/主管,南京-江宁区,面议,金斯瑞生物科技,"医药制造,医药制造",1000-9999人,已上市,CC143982550J40607417414,"Key Responsibilities:  Project evaluation: evaluate the project strategy and prepare the service proposal based on client`s request and scientific judgement. Project management: Coordinate all teams to facilitate the research work, and provide regular feedback/update to client for any project progress/trouble shooting, especially for key accounts. Work collaboratively with commercial team and production team to ensure projects can be finished in time. Help to improve of service platform: Have a deep understanding of the market needs and our competitors. Help to optimize and upgrade our service package and platform technology. Help with the team’s daily operation.Qualifications:  At least MS degree in life sciences discipline with over 2-year experience; PhD degree is preferred. Strong customer service awareness, strong sense of responsibility, good communication and coordination ability, strong execution ability.  Solid protein related technical background, with understanding or hands-on experience.  Ability to multi-task and manage various project elements simultaneously.  Capacity to manage high stress situations.",7月1日,"金斯瑞生物科技股份有限公司金斯瑞生物科技股份有限公司（股票代码HK01548）是全球化的生物科技集团公司。集团植根于领先的基因合成技术，核心业务范围已涵盖生物药开发与生产CDMO业务、细胞与基因治疗、生命科学服务及产品、生物酶及合成生物学产品四大领域。金斯瑞成立于2002年，并于2015年在港交所主板挂牌上市。集团总部位于中国南京，运营实体遍布大中华区、北美区、欧洲区及亚太区，并以此为依托，为全球160多个国家和地区的10多万客户提供优质、便捷、可靠的服务与产品。目前，金斯瑞在全球拥有超过3000名员工，其中34%以上的员工拥有硕士或博士学位。金斯瑞拥有多项知识产权及技术机密，其中包含100多项授权专利及270多项专利申请。截至2019年6月30日，有超过40,300篇经国际同业审阅的学术期刊文献引述了金斯瑞的服务及产品。秉承“用生物技术使人和自然更健康”的企业使命，金斯瑞将一如既往地致力于成为最受信赖的生物科技公司。","https://www.zhaopin.com/jobdetail/CC143982550J40607417414.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6426,猎头顾问,西安-雁塔区,3000-6000元,山西中标商务咨询有限公司,企业服务,20-99人,未融资,CCL1452952130J40813130008,西安中标项目管理有限公司是一家专门从事投标书制作的公司，从帮助标书客户解决撰写困惑开始，逐步发展成一家致力服务于企业标书编写、产业项目策划、咨询、运作的专业咨询公司，团队积累了多年专业标书编写、咨询机构工作经验，同时公司拥有的专业顾问团队，具有雄厚的标书编写、投融资咨询实力和丰富的项目咨询经验。   在这里，我们希望看到人尽其才，让每个人的闪光点照亮万物聚兴的美好。   ,7月16日,山西中标商务咨询有限公司是一家专门从事投标书制作的公司，从帮助标书客户解决撰写困惑开始，逐步发展成一家致力服务于企业标书编写的专业公司，团队成员来自知名高校和大型国企，积累了多年专业标书编写、咨询机构工作经验，同时公司拥有的专业顾问团队，具有雄厚的标书编写、投融资咨询实力和丰富的项目咨询经验。在这里，我们希望看到人尽其才，让每个人的闪光点照亮万物聚兴的美好。,"https://www.zhaopin.com/jobdetail/CCL1452952130J40813130008.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6427,储备干部,长沙-开福区,150-200元/天,贝壳找房科技有限公司,"互联网,房地产中介",10000人以上,已上市,CC300255130J40224022315,"要求:（1 ）大专以上学历； （2）不限工作经验，需要具有良好学习能力、具有上进心，能吃苦耐劳； （3） 高度的工作热情和团队合作意识，有学生社团干部经验者优先考虑。 工作内容： （1）接待上门客户，提供专业的房产咨询服务； （2）为客户提供一带一的看房服务，并促成成交； （3）负责新客户和业主的开发（公司提供部分资源）。 福利待遇 （1）专科底薪4000，本科底薪5000，还有丰厚提成和激励，工资上不封顶； （2）透明的晋升制度,半年一次竞聘，销售代表--门店经理--区域经理--区域总监,只要你想你就能做到！ （3）专业的培训以及一对一的师傅，轻轻松松融入职场。 （4）温馨的工作氛围，同事基本都是20岁+，让你在舒适快乐的公司氛围中成长。 （5）工作地点就近安排（全长沙900+门店） 职位福利：包住、弹性工作、不加班、房补、员工旅游、节日福利 ",7月25日,贝壳找房作为“科技驱动的新居住服务商”，致力于推进居住服务产业数字化、智能化进程，通过聚合、助力优质服务者，为三亿中国家庭提供包括二手房、新房、租赁、装修等全方位的高品质、高效率居住服务，实现“对消费者好、帮助服务者对消费者好”的目标。我们的使命：有尊严的服务者，更美好的居住我们的愿景：服务三亿家庭的品质居住,"https://www.zhaopin.com/jobdetail/CC300255130J40224022315.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6428,培训师,临沂-河东区,4000-6000元,临沂沂蒙职业中等专业学校,学校/学历教育,1000-9999人,不需要融资,CC455881730J40716599909,一、岗位内容   ,2025年07月29日,临沂沂蒙职业中等专业学校是经国家教育部审批命名、国防动员部备案、省教育厅、市教育局批准的、市唯一荣获国家级国防教育特色的中职学历教育学校。办学28年来，学校共培养军地两用技能人才13000余名，学校始建于1996年，办学28年，实力雄厚，办学条件优越。占地160余亩，教学楼、实训楼、学生公寓、餐厅、礼堂、实习基地一应俱全。有汽车维修实训车间、计算机实训室、智慧教室、护理实训室、机电实训室、无人机实训室、会计实训室、钢琴室、舞蹈室、艺术合堂等。学校致力促进军民融合发展，创新职教特色办学模式，依托职教发展优势，深度融合国防教育训练基地发展特色，全面培养高素质军地两用技能人才。,"https://www.zhaopin.com/jobdetail/CC455881730J40716599909.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6429,总助/CEO助理/董事长助理,湘潭-湘潭县,5000-8000元,湖南共农生物科技有限公司,"农/林/牧/渔,农/林/牧/渔",100-299人,不需要融资,CCL1478437390J40750796105,一、岗位职责 1. 参与重要会议并撰写会议纪要，确保决策符合法律法规要求。 2. 起草、审核公司各类合同、协议，防范法律风险，对合同执行情况进行跟踪与监督。 3. 协助处理公司内部法律事务，解答内部部门的法律疑问。 4. 完成领导交办的其他工作任务，协调跨部门沟通协作，保障公司运营顺畅。 二、任职要求 1. 本科及以上学历，法律专业，拥有扎实的法律专业知识。 2. 具备优秀的文字表达能力，能够撰写专业法律文书，起草会议纪要。 3. 拥有良好的沟通协调与组织能力，能够与不同部门有效协作。 4. 工作严谨细致，责任心强，具备较强的保密意识。 5. 熟练使用办公软件，有一定的数据分析能力，能够从法律角度为公司运营提供数据支持。 三、薪资福利 1. 富有竞争力的薪资待遇，根据个人能力与经验面议。 2. 完善的福利体系，包含五险一金、带薪年假、节日福利、免费食宿等。 3. 提供系统化的培训与职业发展规划，助力员工成长，表现优秀者有晋升机会。,7月22日,湖南共农农业发展有限公司成立于2019年3月，拥有数十名企业高级管理人员和技术专家，目前主要经营饲料和养殖两大业务板块，公司采用国内外先进的生产设备和一流的生产工艺，可年生产3万吨预混料添加剂、30万吨乳猪奶粉及猪用配合饲料。公司现有自繁自养母猪场4个，肥猪场9个，共存栏猪60000余头，青年鸡场2个，年出售青年鸡200万羽；自养蛋鸡存栏28万羽。公司成立初期与福建傲农生物科技集团股份有限公司深度合作，资源共享，依托上市公司资源的强大实力与先进技术，公司发展迅速，目前已成立长沙、衡阳、怀化、贵州4家分公司，在湖南、贵州2省的业务布局已初步成型。,"https://www.zhaopin.com/jobdetail/CCL1478437390J40750796105.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6430,招聘专员/助理,天津-河西区,150-300元/天,天津举人管理咨询有限公司,咨询服务,20人以下,,CCL1500024970J40789427708,【职位职责】 1. 要求对客户的所在行业和企业进行分析研究，对不同的岗位需求进行研究及市场信息收集  2. 分析客户信息，通过不同渠道搜寻合适的候选人，推动筛选流程并与候选人进行电话沟通  3. 通过电话/视频获取目标人选的信息，了解并追踪目标候选者的职业动态及联系方式  4. 推动适合的候选人与客户进行面试并跟进面试的流程和细则，为客户和候选人在招聘过程中遇到问题时提供解决方案  【我们需要】 1. 统招本科及以上学历，专业不限 2. 沟通能力强，对人才咨询行业感兴趣，熟悉Office软件  3. 有较强自我学习能力和激励能力，对商业有较高灵敏度  【培养体系】  1. 统一培养，助你找到合适的方向  2. 系统完善的培训体系，帮你掌握猎头各项技能及行业分析方法  3. 优质高端的平台，让你近距离学习各行业大牛的闪光点  4. 资深leader同行，为你的职业生涯保驾护航  【我们对你的期待】  有真正的自我驱动力（我们不想，也不太有时间每天督促你）  面对困难不轻易放弃（我们的工作每天都会遇到难以意料的困难）  Work hard and work smart（只努力工作不够，希望你动脑筋，真正提升效率）,4月16日,,"https://www.zhaopin.com/jobdetail/CCL1500024970J40789427708.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6431,商务专员,福州-闽侯县,4000-8000元,正坤建业建设科技有限公司,"工程施工,房地产开发",100-299人,不需要融资,CCL1324466480J40474937502,一、岗位职责,7月25日,正坤建业建设科技有限公司是正坤集团全资子公司，坐落于美丽的海滨城市-厦门，注册资金1亿元，拥有建筑工程施工总承包壹级资质及地基基础、机电、消防、装修专业壹级承包资质，钢结构专业贰级承包资质。业务范围涵盖建筑工程施工总承包项目、EPC项目、EPC+F项目，以及地基基础、机电安装、市政景观等各专业承包项目，业条分布主要在福建、大湾区、长三角等区城。公司一贯秉承“诚信、创新敬业、共赢”的企业精神，打造“精品”工程，一贯坚持“客户为先、奋斗为本”的核心价值观，树立企业良好形象，得到业内好评和认可，深受大型地产商、国央企地产及施工企业、城投开发(安置房)等企业的青睐并成为其重要战略合作伙伴。未来，秉承诚信、创新、敬业、共赢信念的建业人将与公司共同成长，共同发展，为正坤建业建设科技有限公司成为集标准化、系统化、专业化为一体的一流投资建设公司而努力。[企业使命]建筑更美好员工更幸福[企业愿景]成为一流的投资建设公司[核心价值观]客户为先奋斗为本[企业精神]诚信创新敬业共赢[企业品德]求真务实开拓创新,"https://www.zhaopin.com/jobdetail/CCL1324466480J40474937502.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6432,销售运营,东莞-None,4000-5000元,东莞荣新贸易商行(个人独资),电子商务,20-99人,,CCL1502063930J40844978515,岗位职责：1. 协助店铺日常运营工作，包括商品上下架管理、库存维护及基础数据统计,7月21日,,"https://www.zhaopin.com/jobdetail/CCL1502063930J40844978515.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6433,资料管理,南京-浦口区,7000-9000元,成都鑫汇众企业管理有限公司,企业服务,100-299人,,CCL1502930520J40781256302,岗位内容： 1. 负责建立和管理公司文档、企业文件、纪录档案等信息资源的分类、整理、归档工作 2. 管理文件借阅、销毁、流转等事项，并保障信息的安全性和完整性 3. 进行档案数字化化、电子化工作，构建信息化档案管理系统 4. 协助编制出资料归档、档案分类、信息检索、档案鉴定、保密审查等各项规章制度 任职要求： 1. 具有相关学科背景，如档案学、图书馆学等 2. 精通文件管理、文献检索、档案鉴定等知识和技能，熟悉档案数字化技术 3. 热爱档案工作，具备较强的沟通、协调和组织管理能力 4. 有责任心和敬业精神，具备一定的主动性和创新意识,7月28日,是一家非常靠谱的人力资源派遣公司，可以放心的求职，我们团结友爱，互帮互助，求职者有任何问题都可以第一时间联系到我们，我们公司还垫支各种费用，报销一切前期的工作花销，大家可以放心的求职，谢谢大家多多支持！,"https://www.zhaopin.com/jobdetail/CCL1502930520J40781256302.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6434,培训师,南京-玄武区,3000-4000元,江苏动铁教育科技集团有限公司,"专业技术服务,咨询服务",20-99人,未融资,CC649881830J40736976409,一、公司简介 南京新天地职业培训学校是江苏动铁集团旗下的经政府批准的具有民办办学资质的学校。长期以来，学校专注于为航空、高铁等行业输送专业人才，同时为大中专院校提供优质的军训服务以及各类户外拓展活动。凭借卓越的培训质量和良好的口碑，在业内树立了坚实的品牌形象。现因业务规模持续扩大，诚邀经验丰富的综合教官加入我们充满活力与挑战的团队。 二、招聘岗位 综合教官（航空、高铁面试培训，军训方向） 三、岗位职责 （一）航空、高铁面试培训 1. 深入研究航空、高铁行业的面试要求与趋势，结合岗位特点，定制全面且针对性强的面试培训课程体系，涵盖形象塑造、礼仪规范、专业知识、面试技巧等方面。 2. 针对学员的个体差异，制定个性化的培训方案，通过模拟面试、案例分析、一对一指导等方式，帮助学员提升面试通过率。 3. 持续跟踪行业动态，及时更新培训内容，确保学员掌握最新的行业信息与面试要点。 （二）大中专院校军训化训练常规嵌入 1. 为提高学生综合素质和行为习惯的养成，提高学生面试通过率，制定科学合理的军训计划，嵌入到周内课程中，包括军事技能训练（如队列训练、战术训练）、军事理论教学、纪律作风培养等内容。 2. 负责授课期间学生的日常管理与训练指导，培养学生的纪律意识、集体荣誉感和吃苦耐劳精神。与学校老师、辅导员保持密切沟通，及时反馈学生军训情况。 3. 严格遵守训练安全规范，对训练场地、器材进行安全检查，制定并执行安全预案，确保训练过程中学生的人身安全。 四、任职要求 （一）经验要求 1. 拥有至少一年航空或高铁面试培训经验，成功帮助众多学员通过相关面试，熟悉航空、高铁行业面试流程与标准。 2. 有丰富的大中专院校军训工作经验，熟悉学生管理与军训教学工作，能够有效应对军训期间的各种情况。 （二）专业技能 1. 精通航空、高铁面试所需的各项技能，包括但不限于航空服务礼仪、高铁客运服务规范、面试技巧与策略等。 2. 具备扎实的军事素养，熟练掌握军事技能与军事理论知识，能够进行标准的军事动作示范与教学。 （三）个人素质 1. 具有高度的责任心和敬业精神，对培训与教育事业充满热情，能够全身心投入到工作中。 2. 拥有出色的沟通能力和团队协作能力，能够与学员、学校老师、同事等建立良好的合作关系。 （四）学历与身份 1. 退伍军人优先，学历要求大专及以上。 2. 需提供相关工作经验证明（如培训合作协议、学校军训工作证明等）。 五、工作待遇 1.兼职薪资待遇：按照课时数计算综合薪资，不坐班。 2. 全职薪资待遇： 底薪➕课时➕福利（可面谈） 完善的五险一金福利，为您的生活提供坚实保障。 六、工作地点 南京及周边大中专院校，玄武中专、鼓楼商校等。,2025年07月29日,企业地址位于南京市浦口区永宁街道侯冲社区街南组733号，所属行业为研究和试验发展，经营范围包含：教学设备研发；教育科技推广、技术服务；企业形象设计等。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,"https://www.zhaopin.com/jobdetail/CC649881830J40736976409.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6435,销售运营,上海-长宁区,150-160元/天,鑫车投资(上海)有限公司,汽车金融,1000-9999人,已上市,CC441584130J40524621916,岗位职责:,4月2日,易鑫（02858.HK）是一家 AI驱动的金融科技平台，成立于 2014年 8月，2017年 11月在香港联交所上市。公司以科技驱动业务创新，致力于为消费者提供普惠、便捷的汽车融资及增值服务，并通过 AI驱动、科技赋能，为汽车金融产业链合作伙伴提供完整高效的金融科技解决方案。,"https://www.zhaopin.com/jobdetail/CC441584130J40524621916.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6436,质量管理/测试,青岛-黄岛区,7000-9000元,青岛海汇翔电子科技有限公司,"金属制品业,金属制品业",100-299人,未融资,CC862641960J40710742601,负责生产过程的质量控制与改进，制定并实施过程质量管理计划； 监督生产线操作规范执行情况，分析质量异常数据，提出纠正预防措施； 熟练运用统计工具进行质量数据分析； 推动改进项目，优化工艺流程，降低不良率及生产成本； 参与质量管理体系的维护与内审工作； 协同研发、生产部门解决跨部门质量问题，推动持续改进文化落地； 编制质量报告，向上级管理层提供决策支持。 质检员的培训与培养,7月28日,青岛海汇翔电子科技有限公司成立于2015年9月，注册资金2000万元，厂房面积为13000㎡，公司位于美丽的黄海之滨-青岛市。公司自成立以来，始终专注于钣金行业的发展，经过近几年专业领域的精耕细作，目前已拥有数控切割机、数控转塔冲压机、数控折弯机、焊接打磨设备和各种规格的冲压机，成立了当前地区内最大的全自动静电喷涂线体，可以满足各类家电、数控机床、工业设备的加工生产。公司本着以用户需求为中心，以专业人才梯队建设为核心的理念，内外兼修、同步发展。将高品质、低成本、高时效作为满足客户体验的三大利器，全方位而又贴切的满足客户需求，建立了良好的市场客户口碑。公司内部的专业技术人才，均为从业多年的业界精英，在客户的产品设计、加工、生产、问题解决等全流程中，贴身为终端客户提供全面支持。此外，公司建立了流畅而完善的生产模式及服务体系，以严谨的管理方式，打造一支专业的队伍，生产卓越品质的产品，打造行业内最优的钣金服务商。在促进钣金行业市场健康、绿色发展的同时，增加企业的市场价值，全力提升客户体验度。海纳百川、融汇贯通、鹏路翱翔！,"https://www.zhaopin.com/jobdetail/CC862641960J40710742601.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
6437,项目专员/助理,昆明-五华区,4000-5000元,云南甲子养老服务有限公司,居民服务,20人以下,,CCL1455000210J40823197508,1.需求评估： 上门走访老年家庭，分析居住环境安全隐患，结合长者身体状况与生活习惯，制定个性化适老化改造方案。 2.方案设计： 运用专业工具（如无障碍设计、智能安防系统等），设计安全、便捷、低成本的改造方案，并落地执行。 3.项目执行： 执行现场改造，把控施工及服务质量，确保符合适老化标准及客户需求。 4.客户沟通： 与家属、社区、施工方等多方协作，提供专业咨询，解决改造过程中的问题。 5.行业研究： 关注国内外适老化改造趋势，持续优化服务流程与产品体系。,7月22日,,"https://www.zhaopin.com/jobdetail/CCL1455000210J40823197508.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
